id	job_title	job_description	link	job_title_norm	location	job_date	date	rn
1925	Sr. Automation Controls Engineer, NACF RME - AR East	3 Sept 2025 — Sr Automation Controls engineer will support sites within AR East related to controls continuous improvement projects and create mechanisms for local teams to ...	https://www.glassdoor.com/job-listing/sr-automation-controls-engineer-nacf-rme-ar-east-amazon-JV_IC1154418_KO0,48_KE49,55.htm?jl=1009865307964	Automation	San Francisco	20251008	2025-10-08 23:41:01.43+02	37
1924	Systems Development Engineer, Grocery Robotics & ...	8 Sept 2025 — The System Development Engineer (SysDev) will be part of a new product/technology development cycle and responsible for successful delivery of automation ...	https://www.glassdoor.com/job-listing/systems-development-engineer-grocery-robotics-automation-amazon-com-services-llc-JV_KO0,56_KE57,80.htm?jl=1009869631629	Automation	San Francisco	20251008	2025-10-08 23:41:01.43+02	38
1923	Associate Analytics Engineer	21 Aug 2025 — SoftBank Robotics America, a rapidly growing SoftBank Group company headquartered in San Francisco, is accelerating our presence at the intersection of ...	https://www.glassdoor.com/job-listing/associate-analytics-engineer-softbank-robotics-america-inc-JV_IC1147401_KO0,28_KE29,58.htm?jl=1009850986541	Automation	San Francisco	20251008	2025-10-08 23:41:01.43+02	39
1921	Amazon.com Services LLC hiring Operations Engineer ...	4 Sept 2025 — Amazon is seeking an Automation Operations Engineer to support the Amazon Logistics North America (AMZL NA) Core Operations Engineering team.	https://www.glassdoor.com/job-listing/operations-engineer-automation-operations-engineering-amazon-JV_IC1146821_KO0,53_KE54,60.htm?jl=1009866104171	Automation	San Francisco	20251008	2025-10-08 23:41:01.43+02	40
2380	Threat Intelligence Consultant - Remote (Anywhere in the ...	10 Sept 2025 — GuidePoint Security provides trusted cybersecurity expertise, solutions and services that help organizations make better decisions and minimize risk.	https://www.glassdoor.com/job-listing/threat-intelligence-consultant-remote-anywhere-in-the-us-guidepoint-security-JV_KO0,56_KE57,76.htm?jl=1009872389233	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	41
2376	Pondurance hiring Security Engineer Job in Remote	25 Aug 2025 — As a Security Engineer, you will serve as critical support for Pondurance's Endpoint Detection and Response services. You will maintain EDR platforms and ...	https://www.glassdoor.com/job-listing/security-engineer-pondurance-JV_KO0,17_KE18,28.htm?jl=1009854385468	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	42
2381	Security Engineer Summer Internship – 2026 (US)	12 Aug 2025 — Amazon internships are full-time positions, and interns should expect to work Monday-Friday, up to 40 hours per week typically between 8am-5pm.	https://www.glassdoor.com/job-listing/security-engineer-summer-internship-%E2%80%93-2026-us-amazon-JV_IC1150505_KO0,45_KE46,52.htm?jl=1009842547047	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	43
2374	Aegis AI - Senior Threat Intelligence Researcher	21 Sept 2025 — Overview. We're a team of ex-Google engineers who built some of the largest defensive platforms on the planet — Safe Browsing and reCAPTCHA.	https://www.glassdoor.com/job-listing/security-analyst-aegis-ai-JV_IC1147401_KO0,16_KE17,25.htm?jl=1009882728469	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	44
2373	Digital Harbor hiring Security Engineer Job in Remote	25 Sept 2025 — A degree in Computer Science, Cybersecurity, or equivalent experience. You'll stand out if you have: Experience securing CI/CD pipelines and DevOps workflows.	https://www.glassdoor.com/job-listing/security-engineer-digital-harbor-JV_KO0,17_KE18,32.htm?jl=1009887177059	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	45
2377	Alex AI hiring SDR Job in San Francisco, CA	12 Aug 2025 — Special Agent: Cybersecurity/Technology Expertise. San Francisco, CA. $99K - $128K (Employer provided). 6d. sweetgreen Logo. sweetgreen. 3.4. Core Team Member.	https://www.glassdoor.com/job-listing/sdr-alex-ai-JV_IC1147401_KO0,3_KE4,11.htm?jl=1009842547927	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	46
2375	L2 SOC Analyst – Cybersecurity Frontline Defender (Contract	14 Aug 2025 — Step into the front line of cyber defense. As an L2 SOC Analyst, you'll be the go-to expert when threats get real. You'll lead incident response operations, ...	https://www.glassdoor.com/job-listing/l2-soc-analyst-cybersecurity-frontline-defender-contract-hybrid-talr-inc-JV_IC1147406_KO0,63_KE64,72.htm?jl=1009843690695	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	47
2372	Cybersecurity Engineer - Source Code LLC	11 Aug 2025 — We are an MSP Mentor Top 100 company looking for a highly skilled Cybersecurity Engineer primarily to lead incident response and SOC escalation engagements.	https://www.glassdoor.com/job-listing/cybersecurity-engineer-source-code-llc-JV_KO0,22_KE23,38.htm?jl=1009841152612	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	48
2378	Live Nation hiring Engineer - Cyber Security Job in Remote	6 Sept 2025 — Use AI to find out how well the skills on your resume fit this job description. Upload resume.	https://www.glassdoor.com/job-listing/engineer-cyber-security-live-nation-JV_KO0,23_KE24,35.htm?jl=1009894160304	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	49
2379	Cloud Solution Architect - Cybersecurity Threat Protection ...	12 Sept 2025 — We are committed to empowering our teams, building upon our strategic investments, and delivering the technology to achieve federal missions. As our customers ...	https://www.glassdoor.com/job-listing/cloud-solution-architect-cybersecurity-threat-protection-ctj-poly-microsoft-JV_IC1138213_KO0,65_KE66,75.htm?jl=1009875171995	Cybersecurity	San Francisco	20251008	2025-10-08 23:40:46.845+02	50
3223	Data Scientist II, People Analytics - Uber	13 Aug 2025 — About the Role At Uber, People Analytics empowers leaders and employees to make evidence-based decisions by unlocking the value of people data.	https://www.glassdoor.com/job-listing/data-scientist-ii-people-analytics-uber-JV_IC1147401_KO0,34_KE35,39.htm?jl=1009843333613	Data	San Francisco	20251008	2025-10-08 23:40:32.277+02	51
3221	Hireio hiring Data Infrastructure Engineer Job in San ...	19 Sept 2025 — We are seeking a skilled Infrastructure Engineer to join our dynamic team. The ideal candidate will have a strong background in cloud services, data management, ...	https://www.glassdoor.com/job-listing/data-infrastructure-engineer-hireio-JV_IC1147401_KO0,28_KE29,35.htm?jl=1009881765847	Data	San Francisco	20251008	2025-10-08 23:40:32.277+02	52
3222	Clinical Data Analyst - Global Technology Partners, LLC	19 Sept 2025 — We are looking for Clinical Data Analyst with following qualifications: 8-12 years of experience in the pharmaceutical/biotech industry, specifically in R&D ...	https://www.glassdoor.com/job-listing/clinical-data-analyst-global-technology-partners-llc-JV_IC1147412_KO0,21_KE22,52.htm?jl=1009881826967	Data	San Francisco	20251008	2025-10-08 23:40:32.277+02	53
3220	Senior Data Analyst, Regulatory - Block, Inc.	7 Sept 2025 — Across it all, we've embedded financial services tools at the point of sale, so merchants can access a business loan and manage their cash flow in one place.	https://www.glassdoor.com/job-listing/senior-data-analyst-regulatory-block-inc-JV_IC1147401_KO0,30_KE31,40.htm?jl=1009865779983	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	54
3214	Data Scientist, Risk ML - Block, Inc.	13 Aug 2025 — Data Scientist, Risk ML jobs in San Francisco, CA · Jobs at Block, Inc. in San Francisco, CA · Data Scientist, Risk ML salaries in San Francisco, CA · Reviews ...	https://www.glassdoor.com/job-listing/data-scientist-risk-ml-block-inc-JV_IC1147401_KO0,22_KE23,32.htm?jl=1009843071330	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	55
3215	Business Data Scientist, Machine Learning	3 Sept 2025 — Business Data Scientist, Machine Learning. San Francisco, CA. ·. $166K - $244K ...	https://www.glassdoor.com/job-listing/business-data-scientist-machine-learning-google-JV_IC1147401_KO0,40_KE41,47.htm?jl=1009864464930	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	56
3216	Data Science Intern, Algorithms (Summer 2026)	5 Sept 2025 — Available during Summer 2026 for an internship in San Francisco; Experience coding in Python (required) or SQL, R; standard data science libraries (NumPy, ...	https://www.glassdoor.com/job-listing/data-science-intern-algorithms-summer-2026-lyft-JV_IC1147401_KO0,42_KE43,47.htm?jl=1009867210380	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	57
3217	Cartesia hiring Data Lead, Research Job in San Francisco, ...	15 Sept 2025 — About Cartesia. Our mission is to build the next generation of AI: ubiquitous, interactive intelligence that runs wherever you are.	https://www.glassdoor.com/job-listing/data-lead-research-cartesia-JV_IC1147401_KO0,18_KE19,27.htm?jl=1009877044440	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	58
3218	6sense hiring Sr. Data Scientist Job in San Francisco, CA	9 Sept 2025 — Data Scientist is responsible for designing and implementing complex AI solutions. This role involves innovatively solving business problems, optimizing ...	https://www.glassdoor.com/job-listing/sr-data-scientist-6sense-JV_IC1147401_KO0,17_KE18,24.htm?jl=1009691662719	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	59
3219	Kikoff hiring Product Data Associate Job in San Francisco ...	11 Sept 2025 — As a Product Data Associate at Kikoff, you'll have a unique opportunity to join our small, dynamic team within a fast-growing startup.	https://www.glassdoor.com/job-listing/product-data-associate-kikoff-JV_IC1147401_KO0,22_KE23,29.htm?jl=1009873711414	Data	San Francisco	20251008	2025-10-08 23:40:32.276+02	60
3202	Axos Bank hiring Data Science Intern - Summer 2026	5 days ago — Get notified about new Data Science Intern jobs in San Diego, CA. Sign in to ... Associate Data Scientist, Taste Ingredient Discovery - San Diego, CA.	https://www.linkedin.com/jobs/view/data-science-intern-summer-2026-at-axos-bank-4307558951	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	61
3200	Jobs via Dice hiring Data Scientist in San Diego, CA	6 days ago — Dice is the leading career destination for tech experts at every stage of their careers. Our client, Cloud Bigdata, is seeking the following.	https://www.linkedin.com/jobs/view/data-scientist-at-jobs-via-dice-4309852253	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	62
3196	Data Analyst (San Diego, CA -only local profiles)	19 Sept 2025 — Apply via Dice today! ... 6+ years of experience in data science, analytics, or a related field. Proven ability to extract insights from data and communicate ...	https://www.linkedin.com/jobs/view/data-analyst-san-diego-ca-only-local-profiles-at-jobs-via-dice-4303162382	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	63
3197	ICW Group hiring Data Governance Manager in San Diego ...	2 days ago — Headquartered in San Diego with regional offices located throughout the United States, ICW Group has been named for ten consecutive years as a Top 50 performing ...	https://www.linkedin.com/jobs/view/data-governance-manager-at-icw-group-4311132801	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	64
3198	Beacon Hill hiring Clinical Data Manager in San Diego, CA	1 day ago — Job Description: * Manage data management activities, including oversight of external data providers. * Database design and validation	https://www.linkedin.com/jobs/view/clinical-data-manager-at-beacon-hill-4310950395	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	65
3199	Deloitte hiring Data Analytics Engineer in San Diego, CA	8 days ago — Data Engineer/Senior Data Engineer/Lead Data Engineer. ClearNote Health. San Diego, CA $140,000 - $250,000 5 days ago. Data Engineer. Data Engineer. Dexian. San ...	https://www.linkedin.com/jobs/view/data-analytics-engineer-at-deloitte-4308620135	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	66
3203	AppFolio hiring Sr. Data Analyst, FolioGuard in San Diego ...	23 hours ago — We're revolutionizing how people do business in the real estate industry, and we want your ideas, enthusiasm, and passion to help us keep innovating.	https://www.linkedin.com/jobs/view/sr-data-analyst-folioguard-at-appfolio-4311740128	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	67
3201	Hill International, Inc. hiring Data Analyst in San Diego, CA	5 Sept 2025 — Job Description Hill International is seeking a Data Analyst in San Diego, California with utilities experience. Responsibilities.	https://www.linkedin.com/jobs/view/data-analyst-at-hill-international-inc-4295737400	Data	San Francisco	20251008	2025-10-08 22:30:40.074+02	68
3195	Intuit hiring Staff Data Scientist in San Diego, CA	1 day ago — Experience using statistics and machine learning techniques to solve complex business problems within product marketing, e.g., product funnel optimization, ...	https://www.linkedin.com/jobs/view/staff-data-scientist-at-intuit-4311385468	Data	San Francisco	20251008	2025-10-08 22:30:40.073+02	69
3194	Beacon Hill hiring Data Engineer 3 in San Diego, CA	1 day ago — Advanced SQL proficiency and strong programming skills in R and Python. · Experience building and optimizing data pipelines, architectures, and data sets. · Hands ...	https://www.linkedin.com/jobs/view/data-engineer-3-at-beacon-hill-4310950395	Data	San Francisco	20251008	2025-10-08 22:30:40.073+02	70
4908	Software Engineer - LinkAmerica	6 hours ago — Estamos contratando: Sr. Software Engineer. Ubicación: Hibrido desde San José, Costa Rica. Rango: A convenir. Únete al equipo de modernización ...	https://cr.linkedin.com/jobs/view/software-engineer-at-linkamerica-4312083516	Software	San Francisco	20251008	2025-10-08 22:11:21.588+02	71
4906	Software Engineer III, AI/ML, Videos in Search	8 hours ago — Preferred qualifications: Master's degree or PhD in Computer Science or a related technical field. 2 years of experience with data structures or algorithms.	https://www.linkedin.com/jobs/view/software-engineer-iii-ai-ml-videos-in-search-at-google-4311622764	Software	San Francisco	20251008	2025-10-08 22:11:21.588+02	72
4904	Walmart hiring Senior, Software Engineer in Sunnyvale, CA	12 hours ago — Base pay range · 6 to 9 years of total experience of which 5+ years in Backend engineering platform development. · 5+ years of experience in Java technologies, ...	https://www.linkedin.com/jobs/view/senior-software-engineer-at-walmart-4311264259	Software	San Francisco	20251008	2025-10-08 22:11:21.588+02	73
4903	TALENT Software Services hiring Product Manager 3 ...	9 hours ago — Lead a small team of tech leads and developers, providing technical direction and support. Ensuring that development tasks are completed on time and meet ...	https://www.linkedin.com/jobs/view/product-manager-3-at-talent-software-services-4309533916	Software	San Francisco	20251008	2025-10-08 22:11:21.588+02	74
4902	Uber Team Lead Software Engineer, Extended Reality	8 hours ago — Minimum qualifications: Bachelor's degree or equivalent practical experience. 8 years of experience in software development. 7 years of experience building ...	https://www.linkedin.com/jobs/view/uber-team-lead-software-engineer-extended-reality-at-google-4311617787	Software	San Francisco	20251008	2025-10-08 22:11:21.588+02	75
3248	Data Scientist Intern, Product Analytics (PhD) (Summer 2026)	11 hours ago — As a Data Scientist Intern at Meta, you will shape the future of people-facing and business-facing products we build across our entire family of ...	https://www.linkedin.com/jobs/view/data-scientist-intern-product-analytics-phd-summer-2026-at-meta-4306503422	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	1
3249	Data Engineer II, Intelligence Data Service, Project Kuiper	12 hours ago — Project Kuiper is Amazon's low Earth orbit satellite broadband network. Its mission is to deliver fast, reliable internet to customers and communities around ...	https://www.linkedin.com/jobs/view/data-engineer-ii-intelligence-data-service-project-kuiper-at-amazon-4312542918	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	2
3250	Taskify hiring Data Analyst (Remote) in United States	11 hours ago — We're hiring a Data Analyst | Earn Up to $5,000/Month. Location: US (Remote). Role Overview. We are seeking highly skilled Data Analysts or Data Scientists ...	https://www.linkedin.com/jobs/view/data-analyst-remote-at-taskify-4312547620	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	3
3251	Software Engineer III, Full Stack, Chrome	8 hours ago — Preferred qualifications: Master's degree or PhD in Computer Science or related technical fields. 2 years of experience with data structures or algorithms.	https://www.linkedin.com/jobs/view/software-engineer-iii-full-stack-chrome-at-google-4312130558	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	4
3252	VeriiPro hiring Network Engineer in Seattle, WA	4 hours ago — Architect and design robust, scalable network solutions to support global retail sites, corporate offices, and hybrid cloud environments. Lead implementation, ...	https://www.linkedin.com/jobs/view/network-engineer-at-veriipro-4312162615	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	5
3247	Data Labeling Analyst - Tundra Technical Solutions	4 hours ago — Seattle, WA $85,400 - $136,700 2 days ago. Marketing Data Analyst. Marketing ... Senior Data Analyst, Financial Data. Instacart. United States 15 hours ago.	https://www.linkedin.com/jobs/view/data-labeling-analyst-at-tundra-technical-solutions-4312156161?position=25&pageNum=0&refId=8PWeWctAwsx3ZlTTHvpeeg%3D%3D&trackingId=rVqWI5IEILzInaJRWSvVzg%3D%3D	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	6
3253	CFE - Human Factors Design Engineer in Seattle, WA	11 hours ago — Data acquisition and processing: Capture, clean, and synchronize data from multiple sources (motion capture, 3D scans, CAD, IMU, pressure sensors) with ...	https://www.linkedin.com/jobs/view/cfe-human-factors-design-engineer-at-meta-4309941770	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	7
3245	JPS Tech Solutions hiring Security Analyst in Seattle, WA	4 hours ago — Job Category: Analysts Job Type: Remote Job Location: Seattle Washington Compensation: Depends on Experience W2: W2-Contract Only; Kindly note that ...	https://www.linkedin.com/jobs/view/security-analyst-at-jps-tech-solutions-4312720723?refId=N0ti5bsy%2FU3QxwfdugnbcA%3D%3D&trackingId=gR6AqzB0cWDxvDvBRjZUhg%3D%3D&position=12&pageNum=0	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	8
3246	AssistRx hiring Data Engineer (HealthTech) in United States	5 hours ago — As a Data Engineer, you'll play a key role in shaping AssistRx's data ecosystem—designing, building, and optimizing data pipelines that drive insights, enable ...	https://www.linkedin.com/jobs/view/data-engineer-healthtech-at-assistrx-4312717590?refId=6l6zb2YxiSJ4XnBMp4R84w%3D%3D&trackingId=H5OKC9b%2BCiJpjT%2FaljVPFQ%3D%3D&position=20&pageNum=0	Data	Seattle	20251009	2025-10-09 22:17:56.965+02	9
3244	Lead Data Engineer - Quadrant Technologies	3 hours ago — Title: Lead Data Engineer. Location: Seattle, WA. (Need only locals). Role Description. Lead Azure Data Engineer. The Lead Azure Data Engineer will be ...	https://www.linkedin.com/jobs/view/lead-data-engineer-at-quadrant-technologies-4312153864	Data	Seattle	20251009	2025-10-09 22:17:56.964+02	10
4921	AspenTech Software Engineer Interview Questions	30 Aug 2025 — 19 AspenTech Software Engineer interview questions and 19 interview reviews. Free interview details posted anonymously by AspenTech interview candidates.	https://www.glassdoor.com/Interview/AspenTech-Software-Engineer-Interview-Questions-EI_IE3701.0,9_KO10,27.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	11
4925	Capital One Software Developer Interview Questions	30 Sept 2025 — Seattle, WA. Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to ...	https://www.glassdoor.com/Interview/Capital-One-Software-Developer-Interview-Questions-EI_IE3736.0,11_KO12,30.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	12
4926	Amazon Interview Questions (2025) - Glassdoor	6 days ago — Interviews for top jobs at Amazon. Software engineer (3945) · Software development engineer (2907) · Area manager (1738) · Software development engineer (sde) ( ...	https://www.glassdoor.com.au/Interview/Amazon-Interview-Questions-E6036.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	13
4922	Flatiron Health Software Engineer Interview Questions	3 Sept 2025 — Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that's ...	https://www.glassdoor.com/Interview/Flatiron-Health-Software-Engineer-Interview-Questions-EI_IE844757.0,15_KO16,33.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	14
4923	Remote Jobs	15 Sept 2025 — We're Hiring! Zoom offers a structured hybrid working environment for our employees. Open roles in Engineering, Marketing, Legal, IT, Agentic AI.	https://careers.zoom.us/jobs/search	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	15
4930	Zillow Interview Questions (2025)	29 Sept 2025 — Interviews for top jobs at Zillow. Software engineer (82) · Software development engineer (77) · Inside sales consultant (39) · Senior software engineer (29) ...	https://www.glassdoor.com/Interview/Zillow-Interview-Questions-E40802.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	16
4929	Power Home Remodeling	For over 30 years high standards come standard. One belief is that nothing's as powerful as a job done right. Our crews are vetted, expertly trained, ...	https://es.linkedin.com/company/power-home-remodeling-group	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	17
4928	110 intellectual property Jobs in Remote, October 2025	25 Sept 2025 — Search Intellectual property jobs in Remote with company ratings & salaries. 110 open jobs for Intellectual property in Remote.	https://www.glassdoor.com/Job/remote-intellectual-property-jobs-SRCH_IL.0,6_IS11047_KO7,28.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	18
4927	Find Jobs in Senior Software Engineer	4 days ago — Find Jobs in Artificial intelligence (AI), Machine learning (ML), Data Science, Big Data, NLP, Robotics, Computer Vision (CV), Deep Learning ,Karkidi.	https://www.karkidi.com/Find-Jobs/Category/senior-software-engineer-jobs	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	19
4924	Kiwibot Reviews: What Is It Like to Work At Kiwibot? - Glassdoor	10 Sept 2025 — 65% of Kiwibot employees would recommend working there to a friend based on Glassdoor reviews. Employees also rated Kiwibot 3.1 out of 5 for work life balance, ...	https://www.glassdoor.com.au/Reviews/Kiwibot-Reviews-E2296709.htm	Software	Seattle	20251008	2025-10-08 23:43:27.504+02	20
4920	4057000+ 冰岛维克斯湾哪里有小妹约炮服务 ...	12 hours ago — Software Engineer. Microsoft. Chicago, IL 3 hours ago. Software Engineer ... Software Engineering AMTS/MTS (College Grad). griddable.io. Seattle, WA 5 ...	https://www.linkedin.com/jobs/%E5%86%B0%E5%B2%9B%E7%BB%B4%E5%85%8B%E6%96%AF%E6%B9%BE%E5%93%AA%E9%87%8C%E6%9C%89%E5%B0%8F%E5%A6%B9%E7%BA%A6%E7%82%AE%E6%9C%8D%E5%8A%A1%EF%B9%9B%E7%BA%A6%E7%82%AE%E7%BD%91%E6%AD%A2%EF%BD%99%EF%BD%85%EF%BC%99%EF%BC%99%EF%BC%98%EF%BC%8E%EF%BD%83%EF%BD%8F%EF%BD%8D%E7%9C%9F%E5%AE%9E%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%EF%B9%9C%E5%86%B0%E5%B2%9B%E7%BB%B4%E5%85%8B%E6%96%AF%E6%B9%BE%E5%B0%91%E5%A6%87%E4%B8%8A%E9%97%A8%E5%A4%96%E5%9B%B4%E5%A5%B3%E6%9C%8D%E5%8A%A1%EF%BD%9E%E5%86%B0%E5%B2%9B%E7%BB%B4%E5%85%8B%E6%96%AF%E6%B9%BE%E5%93%AA%E6%9C%89%E7%BE%8E%E5%A5%B3%E5%8C%85%E5%A4%9C%E6%9C%8D%E5%8A%A1-mk-jobs	Software	Seattle	20251008	2025-10-08 22:17:44.703+02	21
4916	8 Eigen Labs jobs	12 hours ago — Senior Software Engineer, Fullstack. Eigen Labs. Seattle, WA 1 month ago. Senior Software Engineer, Fullstack. Senior Software Engineer, Fullstack. Eigen Labs.	https://www.linkedin.com/jobs/eigen-labs-jobs-worldwide?f_C=83019124	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	22
4914	Software Engineer II – Finance Data & Experiences (FD&E) ...	12 hours ago — Ready to shape the future of how Microsoft runs its $250B+ finance operations with AI? We are looking for an energetic, curious engineer who is passionate about ...	https://www.linkedin.com/jobs/view/software-engineer-ii-%E2%80%93-finance-data-experiences-fd-e-ai-at-microsoft-4311261459	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	23
4913	Microsoft hiring Software Engineer II in Redmond, WA	12 hours ago — The Azure Data SQL Core Team is looking for a Software Engineer II with a passion for technology, performance and helping customers succeed on our platform by ...	https://www.linkedin.com/jobs/view/software-engineer-ii-at-microsoft-4311272366	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	24
4912	Software Engineer, Backend, Level 4 - Snap Inc.	9 hours ago — Snap Inc is a technology company. We believe the camera presents the greatest opportunity to improve the way people live and communicate.	https://www.linkedin.com/jobs/view/software-engineer-backend-level-4-at-snap-inc-4312069081	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	25
4911	Staff Software Engineer, Cloud ML Compute Services	8 hours ago — As a software engineer, you will work on a specific project critical to Google Cloud's needs with opportunities to switch teams and projects as you and our fast ...	https://www.linkedin.com/jobs/view/staff-software-engineer-cloud-ml-compute-services-at-google-4311628057?refId=myTfSOmR8i4oZ6xzYzJh3A%3D%3D&trackingId=652EvMVlEs%2BlzcVBw74oGw%3D%3D	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	26
4919	4078000+ 附近找300一小时（TG）@W998WW飞机)品茶 ...	12 hours ago — Seattle, WA 5 hours ago. Sr. Software Engineer II - StreamingTV. Sr. Software ... Software Engineer II, Minecraft. Software Engineer II, Minecraft. Mojang ...	https://www.linkedin.com/jobs/%E9%99%84%E8%BF%91%E6%89%BE300%E4%B8%80%E5%B0%8F%E6%97%B6%EF%BC%88TG%EF%BC%89@W998WW%E9%A3%9E%E6%9C%BA)%E5%93%81%E8%8C%B6%E8%81%94%E7%B3%BB%E6%96%B9%E5%BC%8F%20%E4%B8%8A%E9%97%A8%E5%85%A8%E5%A5%97%E6%9C%8D%E5%8A%A1%20%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%20%E5%A6%B9%E5%AD%90%E4%B8%8A%E9%97%A8%20%E9%AB%98%E7%AB%AF%E5%A6%B9%E5%AD%90%20%E7%BA%A6%E5%85%A8%E5%A5%97%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%F0%9F%92%AFhskgk-jobs	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	27
4918	4119000+ 切斯特找小姐上门服务预约『高端小姐网址 ...	13 hours ago — Seattle, WA 4 hours ago. Robotics Engineer: System and Applications, New Grad ... Ground Station Software Engineer. Ground Station Software Engineer. Edge ...	https://www.linkedin.com/jobs/%E5%88%87%E6%96%AF%E7%89%B9%E6%89%BE%E5%B0%8F%E5%A7%90%E4%B8%8A%E9%97%A8%E6%9C%8D%E5%8A%A1%E9%A2%84%E7%BA%A6%E3%80%8E%E9%AB%98%E7%AB%AF%E5%B0%8F%E5%A7%90%E7%BD%91%E5%9D%80%EF%BD%99%EF%BD%95%EF%BD%85%EF%BC%95%EF%BC%92%EF%BC%90%EF%BC%8E%EF%BD%96%EF%BD%89%EF%BD%90%E5%90%8C%E5%9F%8E%E7%BA%A6%E7%82%AE%E3%80%8F%E5%88%87%E6%96%AF%E7%89%B9%E6%89%BE%E9%AB%98%E7%AB%AF%E5%B0%8F%E5%A7%90%E8%81%94%E7%B3%BB%E7%94%B5%E8%AF%9D%E2%88%9A%E5%88%87%E6%96%AF%E7%89%B9%E5%93%AA%E9%87%8C%E6%9C%89%E5%B0%8F%E5%A7%90%E6%8C%89%E6%91%A9%E6%9C%8D%E5%8A%A1%E2%88%9A%E5%88%87%E6%96%AF%E7%89%B9%E6%89%BE%E5%B0%8F%E5%A7%90%E5%AD%A6%E7%94%9F%E5%A6%B9%E8%BF%87%E5%A4%9C%E4%B8%8A%E9%97%A8%E4%BF%9D%E5%81%A5%E6%8C%89%E6%91%A9%E6%9C%8D%E5%8A%A1%E5%A4%9A%E5%B0%91%E9%92%B1.1008-jobs	Software	Seattle	20251008	2025-10-08 22:17:44.702+02	28
